Время (с),A0 (В)
50.62470507621765,2.275
50.636706590652466,2.451
50.64475727081299,2.294
50.65682601928711,2.353
50.66482949256897,2.431
50.677825927734375,2.667
50.68589949607849,2.353
50.697898626327515,2.686
50.705904483795166,2.333
50.71841073036194,2.902
50.726484537124634,2.765
50.73448371887207,2.588
50.74753451347351,2.471
50.7555730342865,2.490
50.7675724029541,2.275
50.775574922561646,2.627
50.787617206573486,2.373
50.79670691490173,2.412
50.80871343612671,2.118
50.81671190261841,2.353
50.82522416114807,2.255
50.837226152420044,2.569
50.84528660774231,2.569
50.85728621482849,2.529
50.86628580093384,2.275
50.87828826904297,2.824
50.88628554344177,2.490
50.89828562736511,2.373
50.90729284286499,2.000
50.91529154777527,2.333
50.92735838890076,2.412
50.93535923957825,2.863
50.947404861450195,2.569
50.95645022392273,2.667
50.968451499938965,2.333
50.97650480270386,2.765
50.984686851501465,2.549
50.99719977378845,2.569
51.00570583343506,2.020
51.01671266555786,2.000
51.02522373199463,2.157
51.03822350502014,2.725
51.050294160842896,2.549
51.058295249938965,2.882
51.07029390335083,2.431
51.07940220832825,2.608
51.08666443824768,2.373
51.09966778755188,2.922
51.10717582702637,2.373
51.119707345962524,2.529
51.12771964073181,2.353
51.13985872268677,2.294
51.14892911911011,2.235
51.15698170661926,2.647
51.169028520584106,2.588
51.17702841758728,2.902
51.19002819061279,2.431
51.198028564453125,2.784
51.21009349822998,2.804
51.21809363365173,2.902
51.2302041053772,2.020
51.23839831352234,2.431
51.251397132873535,2.373
51.25939893722534,2.510
51.27139711380005,2.196
51.27940058708191,2.667
51.28746008872986,2.490
51.300586223602295,2.941
51.30859065055847,2.471
51.3210973739624,2.745
51.32909870147705,2.451
51.34109830856323,2.941
51.349098205566406,2.353
51.36116552352905,2.412
51.37021589279175,2.353
51.37821626663208,2.686
51.39021587371826,2.373
51.39827752113342,2.725
51.41028141975403,2.314
51.418787240982056,2.647
51.43079209327698,2.216
51.43979239463806,2.725
51.45179271697998,2.451
51.459851026535034,2.706
51.4678955078125,2.451
51.48089528083801,2.588
51.48895740509033,2.392
51.501041412353516,2.706
51.509047985076904,2.588
51.52162408828735,2.980
51.52967357635498,2.549
51.54172730445862,2.843
51.54977989196777,2.588
51.56278085708618,2.510
51.57078003883362,2.431
51.58285188674927,2.412
51.59085154533386,2.216
51.59885215759277,2.549
51.61190938949585,2.078
51.61941862106323,2.255
51.63147830963135,2.471
51.640544176101685,2.804
51.65254592895508,2.490
51.6605441570282,2.294
51.6686065196991,2.039
51.680747270584106,2.510
51.68974709510803,2.529
51.70186710357666,2.588
51.70992112159729,2.373
51.72243094444275,2.392
51.73043417930603,2.255
51.74243450164795,2.471
51.75033974647522,2.686
51.762847661972046,2.569
51.7708477973938,2.529
51.78384709358215,2.510
51.791847944259644,2.882
51.79984784126282,2.941
51.811851978302,2.882
51.82036018371582,2.627
51.832361459732056,2.373
51.841360092163086,2.392
51.85336661338806,2.902
51.86136507987976,2.902
51.87393498420715,2.627
51.88217282295227,2.137
51.889684200286865,2.196
51.9026825428009,2.451
51.91068649291992,2.804
51.923197746276855,2.412
51.93119764328003,2.353
51.94319748878479,2.392
51.951253175735474,2.373
51.96330285072327,2.412
51.97230315208435,2.510
51.980303049087524,1.922
51.992303133010864,2.176
52.00030255317688,2.392
52.012463092803955,2.510
52.021026372909546,2.627
52.033026456832886,2.824
52.04112887382507,2.510
52.054208755493164,2.667
52.062209129333496,2.392
52.074320554733276,2.608
52.08238339424133,2.431
52.094383001327515,2.451
52.10338830947876,2.118
52.11138677597046,2.039
52.124014139175415,2.059
52.13207650184631,2.647
52.144076108932495,2.647
52.1522171497345,2.784
52.164318799972534,2.490
52.17231893539429,2.706
52.18037176132202,2.627
52.19342613220215,2.510
52.20142650604248,2.157
52.21343111991882,2.490
52.22193956375122,2.431
52.2340247631073,2.725
52.24202346801758,2.549
52.25409293174744,2.529
52.263242959976196,2.000
52.27526521682739,2.392
52.28285336494446,2.314
52.29597544670105,2.294
52.30398082733154,2.333
52.311981201171875,2.588
52.324063539505005,2.549
52.332125186920166,2.667
52.34517741203308,2.667
52.353177070617676,2.784
52.3652765750885,2.353
52.37332320213318,2.451
52.38532519340515,2.098
52.394323110580444,2.118
52.402323961257935,1.863
52.414382219314575,2.412
52.42294216156006,2.392
52.434942960739136,2.608
52.44299578666687,2.529
52.455052852630615,2.569
52.464051961898804,2.608
52.4760537147522,2.627
52.484172344207764,2.353
52.492172718048096,2.294
52.50429582595825,2.039
52.51234555244446,2.510
52.52536582946777,2.255
52.533366680145264,2.275
52.5455105304718,2.294
52.55358338356018,2.471
52.5655837059021,2.373
52.57458281517029,2.627
52.58663630485535,2.431
52.59469032287598,2.431
52.60669422149658,2.235
52.614694118499756,2.314
52.62771701812744,2.157
52.63528537750244,2.588
52.6477997303009,2.667
52.6557993888855,2.804
52.66379928588867,2.451
52.676799297332764,2.176
52.684799671173096,2.098
52.696799993515015,2.392
52.70480513572693,2.373
52.717857360839844,2.961
52.72593688964844,2.686
52.737953662872314,2.608
52.74604153633118,2.235
52.758041858673096,2.098
52.767046213150024,2.137
52.77939319610596,2.824
52.78745651245117,2.588
52.795456647872925,2.686
52.80746102333069,2.333
52.81546068191528,2.471
52.82796907424927,2.745
52.83596897125244,2.824
52.849021673202515,2.431
52.85707688331604,2.824
52.86507773399353,2.294
52.877230167388916,2.157
52.88530969619751,2.039
52.897305727005005,2.549
52.906421422958374,2.392
52.91798210144043,2.451
52.925987243652344,2.490
52.938987016677856,2.745
52.947051763534546,2.275
52.95516538619995,2.412
52.96716499328613,2.039
52.975165128707886,2.431
52.98821425437927,2.510
52.99621391296387,2.843
53.00832009315491,2.647
53.016369104385376,2.627
53.02887797355652,2.529
53.0369291305542,2.804
53.044978857040405,2.216
53.0579788684845,2.235
53.06597924232483,2.275
53.07812786102295,2.569
53.0861291885376,2.235
53.09824013710022,2.863
53.106295347213745,2.608
53.118805170059204,2.843
53.126866579055786,2.471
53.138927698135376,2.706
53.14792776107788,2.137
53.15992856025696,2.529
53.16792821884155,2.510
53.175983905792236,2.922
53.18903422355652,2.137
53.1970329284668,2.098
53.209038496017456,2.216
53.217097997665405,2.961
53.22960925102234,2.725
53.23766756057739,2.980
53.25023365020752,2.549
53.258238554000854,2.706
53.270742416381836,2.275
53.27874732017517,2.882
53.290809869766235,2.471
53.29881024360657,2.569
53.30687069892883,1.961
53.32002568244934,2.451
53.3280234336853,2.392
53.34015512466431,2.686
53.34822702407837,2.471
53.36022758483887,2.745
53.369226694107056,2.216
53.37723088264465,2.471
53.38946318626404,2.216
53.39797067642212,2.471
53.409478187561035,2.235
53.41798400878906,2.647
53.429988622665405,2.294
53.43798851966858,2.431
53.4510440826416,2.373
53.459044456481934,2.765
53.46708941459656,2.471
53.4791476726532,2.765
53.48714756965637,2.843
53.500149726867676,3.157
53.508153438568115,2.784
53.52030277252197,3.020
53.52836990356445,2.353
53.541372299194336,2.412
53.54945611953735,2.314
53.55757236480713,2.765
53.5695743560791,2.412
53.57757210731506,2.863
53.58957242965698,2.373
53.59857249259949,2.667
53.61057662963867,2.451
53.619086265563965,2.667
53.631141901016235,2.353
53.63914155960083,2.471
53.651142597198486,2.392
53.65924406051636,2.608
53.67224454879761,2.490
53.6802442073822,2.784
53.688300132751465,2.373
53.7004132270813,2.706
53.708417892456055,2.667
53.72092843055725,2.608
53.72898983955383,2.392
53.74198937416077,2.627
53.749990463256836,2.118
53.76205515861511,2.235
53.77005481719971,2.353
53.78305673599243,2.549
53.79111671447754,2.510
53.80318069458008,2.373
53.811184883117676,2.451
53.81969356536865,2.529
53.831782579422,2.706
53.839781761169434,2.510
53.85178256034851,2.431
53.86078238487244,2.588
53.872783184051514,2.667
53.88078236579895,2.667
53.88878273963928,2.510
53.900904178619385,2.373
53.91002869606018,2.471
53.92154574394226,2.039
53.930542945861816,2.059
53.942542552948,2.529
53.950544595718384,2.725
53.96254110336304,2.412
53.97060418128967,2.588
53.97966480255127,2.549
53.99176502227783,2.431
53.998828172683716,2.549
54.011903524398804,2.667
54.02051067352295,2.608
54.03202033042908,2.490
54.041019916534424,2.392
54.05311608314514,2.784
54.061164140701294,2.725
54.06916427612305,2.412
54.08116388320923,2.392
54.09416389465332,2.569
54.10216474533081,2.471
54.11416935920715,2.510
54.122679233551025,2.039
54.134756326675415,2.333
54.142756938934326,2.216
54.15126633644104,2.667
54.163705348968506,2.627
54.17212963104248,2.765
54.18420767784119,2.275
54.19220948219299,2.392
54.2049126625061,2.353
54.21297216415405,2.725
54.22501993179321,2.471
54.23301887512207,2.529
54.241018772125244,2.627
54.25319027900696,2.647
54.26224613189697,2.216
54.274245738983154,2.235
54.28224563598633,2.353
54.29430389404297,2.686
54.30230402946472,2.255
54.31544303894043,2.294
54.32306456565857,2.039
54.335076570510864,2.627
54.34369659423828,2.588
54.3557505607605,2.569
54.36374855041504,2.137
54.37275052070618,2.137
54.38474893569946,1.902
54.392796993255615,2.412
54.40493130683899,2.255
54.412930727005005,2.490
54.42544460296631,2.588
54.433444023132324,2.686
54.44251108169556,2.314
54.4545111656189,2.608
54.462510108947754,2.353
54.474550008773804,2.647
54.48263454437256,2.412
54.49563550949097,2.451
54.50363516807556,2.392
54.515753746032715,2.765
54.52433633804321,2.275
54.5323371887207,2.275
54.54441595077515,1.961
54.55241584777832,2.490
54.56541681289673,2.961
54.57341408729553,2.941
54.58553767204285,2.373
54.59359169006348,2.059
54.605698108673096,1.941
54.613696575164795,2.549
54.62620997428894,2.431
54.634209871292114,2.549
54.64731287956238,2.373
54.65540552139282,2.392
54.663405656814575,2.549
54.675405979156494,2.588
54.68340444564819,1.804
54.69645047187805,2.157
54.70445680618286,2.294
54.716556787490845,2.510
54.72513556480408,2.314
54.737135887145996,2.647
54.74514055252075,2.549
54.75378465652466,2.627
54.76590871810913,2.333
54.7739040851593,2.275
54.78641605377197,2.471
54.79441428184509,2.667
54.80642080307007,2.431
54.81441879272461,2.882
54.82702994346619,2.725
54.835073471069336,2.373
54.8480749130249,2.039
54.856072425842285,2.510
54.8681206703186,2.333
54.876158714294434,2.392
54.884156465530396,2.471
54.89716076850891,2.627
54.9051616191864,2.059
54.91717743873596,2.294
54.92533993721008,2.549
54.93751263618469,2.765
54.94557762145996,2.451
54.953630208969116,2.490
54.966630697250366,2.373
54.974629163742065,2.549
54.98662996292114,2.137
54.99462938308716,2.412
55.007633686065674,2.412
55.01563477516174,2.510
55.02814841270447,2.510
55.036280155181885,2.706
55.04428029060364,2.255
55.056281089782715,2.431
55.06428050994873,2.118
55.07732605934143,2.529
55.08532738685608,2.235
55.09732675552368,2.627
55.1053307056427,2.451
55.11756443977356,2.765
55.12612700462341,2.588
55.13812828063965,2.824
55.14712882041931,2.549
55.15913367271423,2.745
55.16733360290527,2.627
55.17533326148987,2.765
55.18733191490173,2.020
55.19539427757263,2.569
55.208396673202515,2.549
55.216397523880005,2.765
55.228909969329834,2.294
55.236910581588745,2.549
55.24896001815796,2.255
55.25700545310974,2.412
55.26500606536865,2.137
55.278008460998535,2.588
55.286006689071655,2.333
55.29810667037964,2.765
55.306148529052734,2.333
55.31870794296265,2.627
55.3267126083374,2.431
55.3388192653656,2.902
55.34787130355835,2.510
55.359870195388794,2.529
55.36774015426636,1.961
55.37974238395691,2.569
55.38874268531799,2.431
55.39682650566101,2.686
55.40882968902588,2.686
55.41682958602905,2.980
55.42934703826904,2.412
55.437347173690796,2.706
55.4493453502655,2.510
55.45834755897522,2.843
55.466392993927,2.490
55.478394985198975,2.843
55.486392974853516,2.314
55.49848914146423,2.529
55.50670838356018,2.176
55.51977515220642,2.784
55.527775287628174,2.569
55.53978157043457,2.902
55.54777669906616,2.471
55.55596899986267,2.490
55.56901478767395,2.020
55.577014446258545,2.608
55.58901572227478,2.510
55.59706377983093,2.765
55.60907292366028,2.294
55.61806797981262,2.824
55.629578590393066,2.451
55.63857674598694,3.039
55.65057587623596,2.627
55.65858030319214,2.843
55.670615911483765,2.353
55.679046869277954,2.765
55.691911935806274,2.588
55.70011615753174,2.627
55.71237897872925,2.235
55.71997404098511,2.333
55.72797441482544,2.196
55.740973711013794,2.922
55.74902629852295,2.608
55.76107931137085,2.490
55.76907920837402,2.020
55.78109645843506,2.353
55.79009532928467,2.118
55.80219769477844,2.529
55.810253620147705,2.176
55.82232356071472,2.235
55.830323934555054,2.549
55.84332346916199,2.647
55.85137367248535,2.569
55.85942888259888,2.667
55.871426582336426,2.569
55.87947368621826,3.000
55.89254117012024,2.843
55.900540351867676,2.510
55.91254663467407,2.353
55.921056509017944,2.588
55.933056354522705,2.608
55.941102743148804,2.706
55.949103593826294,2.431
55.96210336685181,2.471
55.970102310180664,2.706
55.98210263252258,2.804
55.9901020526886,2.510
56.00310182571411,2.529
56.011191606521606,2.196
56.02376103401184,2.235
56.03176021575928,2.294
56.039761543273926,2.392
56.05189561843872,2.627
56.05993986129761,2.784
56.071940422058105,2.843
56.080939054489136,2.667
56.0930016040802,2.314
56.10104703903198,2.275
56.109052419662476,2.412
56.12120270729065,2.686
56.13020181655884,2.725
56.14220213890076,2.569
56.15020179748535,2.510
56.16220164299011,2.235
56.17025184631348,2.451
56.18339681625366,2.510
56.191396713256836,2.882
56.20352053642273,2.451
56.211572885513306,2.431
56.224090576171875,1.941
56.23209095001221,2.373
56.24017286300659,2.412
56.25223183631897,2.706
56.260369539260864,2.608
56.27293252944946,2.667
56.28093218803406,2.392
56.293933153152466,2.333
56.30198264122009,2.529
56.31403207778931,2.608
56.32259011268616,2.137
56.33458948135376,2.431
56.342589378356934,2.294
56.35459089279175,2.333
56.36368465423584,2.294
56.37168550491333,2.745
56.38384246826172,2.471
56.39189910888672,2.627
56.40389966964722,2.608
56.41201949119568,2.980
56.42458772659302,2.843
56.433103799819946,2.627
56.44567608833313,1.941
56.45375442504883,2.157
56.46185827255249,2.078
56.473856687545776,2.431
56.481858253479004,2.431
56.49390482902527,2.627
56.502949714660645,2.333
56.51495552062988,2.412
56.52346444129944,2.098
56.53555631637573,2.255
56.54360628128052,2.098
56.55160737037659,2.647
56.56360697746277,2.510
56.571714639663696,2.588
56.58476257324219,2.647
56.59276461601257,2.765
56.60486316680908,1.980
56.612926959991455,1.843
56.621217250823975,1.980
56.63322138786316,2.471
56.64221906661987,2.510
56.654215812683105,2.588
56.66227889060974,2.412
56.6742787361145,2.725
56.68228077888489,2.843
56.695279359817505,2.765
56.70327830314636,2.196
56.7152841091156,2.078
56.72383093833923,2.078
56.73588037490845,2.137
56.74388027191162,2.412
56.752012968063354,3.275
56.765058279037476,2.824
56.77305793762207,2.314
56.78505849838257,2.078
56.793107748031616,2.451
56.80617070198059,2.510
56.81416988372803,2.765
56.825682640075684,2.314
56.83473610877991,2.176
56.84679174423218,2.039
56.85507035255432,2.392
56.867069244384766,2.275
56.875070095062256,2.824
56.883126735687256,2.490
56.89616584777832,2.412
56.90416646003723,2.137
56.91617155075073,2.392
56.924696922302246,2.549
56.93673872947693,2.725
56.94473910331726,2.098
56.95673704147339,2.412
56.965739011764526,2.078
56.97373843193054,2.118
56.98573851585388,2.000
56.99374985694885,2.569
57.006864070892334,2.353
57.01447939872742,2.451
57.026504039764404,2.216
57.03550338745117,2.608
57.04750108718872,2.333
57.05550265312195,2.549
57.06367778778076,2.353
57.075677156448364,2.686
57.08467984199524,2.314
57.09672427177429,2.431
57.10480713844299,2.137
57.1168110370636,2.627
57.12486696243286,2.686
57.13788151741028,2.569
57.14602446556091,2.059
57.158408403396606,2.314
57.1665403842926,2.118
57.17853140830994,2.431
57.18653202056885,2.392
57.198063373565674,2.902
57.206629276275635,2.588
57.21971297264099,2.588
57.22771668434143,2.294
57.23585820198059,2.804
57.24791884422302,2.627
57.25591969490051,3.196
57.26887321472168,2.725
57.27696132659912,2.647
57.289485454559326,2.255
57.29754662513733,2.549
57.305601835250854,2.569
57.317601680755615,2.745
57.326164960861206,1.980
57.3382134437561,2.490
57.34621286392212,2.275
57.358213663101196,2.627
57.367213010787964,2.451
57.3792679309845,2.804
57.38732385635376,2.255
57.39932203292847,2.490
57.40832543373108,2.314
57.41989469528198,2.471
57.427900075912476,2.431
57.4368999004364,2.804
57.44901514053345,2.412
57.45705962181091,2.647
57.46906042098999,2.490
57.477059841156006,2.882
57.49019694328308,2.392
57.49824023246765,2.725
57.51024389266968,2.353
57.51824402809143,2.490
57.52675271034241,2.275
57.538753032684326,2.608
57.54675269126892,2.176
57.55984950065613,2.804
57.56784915924072,2.549
57.5799024105072,2.961
57.58795142173767,2.451
57.599952936172485,2.843
57.60901641845703,2.471
57.61705541610718,2.686
57.62856650352478,2.373
57.63762807846069,2.863
57.64967632293701,2.294
57.65767526626587,2.627
57.66968131065369,2.412
57.67868161201477,2.804
57.69085454940796,2.569
57.69891858100891,3.020
57.710922956466675,2.510
57.718924045562744,2.706
57.731483936309814,2.314
57.73948383331299,2.333
57.7475380897522,2.078
57.76009511947632,2.902
57.76810383796692,2.569
57.78061556816101,2.667
57.788615703582764,2.118
57.800615310668945,2.588
57.809622287750244,2.529
57.81762170791626,2.961
57.83018946647644,2.451
57.838189363479614,2.431
57.85018849372864,2.020
57.85829949378967,2.510
57.87035369873047,2.490
57.87935519218445,2.686
57.89153861999512,2.490
57.89959454536438,2.608
57.91159796714783,2.529
57.92010164260864,2.647
57.9321608543396,2.510
57.94031810760498,2.608
57.94831871986389,2.667
57.960330963134766,3.078
57.96884560585022,2.824
57.9808452129364,2.373
57.98984718322754,2.039
58.001845836639404,2.314
58.009850025177,2.314
58.02236199378967,2.020
58.030421018600464,2.000
58.03848671913147,2.569
58.05048584938049,2.490
58.059486389160156,2.647
58.07148623466492,2.627
58.07965803146362,2.549
58.09165692329407,2.510
58.09965801239014,2.529
58.11272096633911,2.392
58.12022376060486,2.745
58.12832570075989,2.333
58.141377687454224,2.471
58.14937710762024,2.765
58.16138195991516,2.843
58.169381856918335,2.549
58.1820809841156,2.745
58.190181255340576,2.314
58.2021803855896,2.510
58.21118378639221,2.706
58.222697257995605,2.529
58.231696367263794,2.686
58.24369549751282,2.412
58.25169658660889,2.824
58.25976848602295,2.471
58.271828174591064,2.431
58.28082633018494,2.294
58.29282808303833,2.373
58.30089259147644,2.353
58.31289982795715,2.451
58.32140636444092,2.392
58.32952308654785,2.510
58.341572999954224,2.137
58.3495728969574,2.529
58.36257314682007,2.588
58.37057280540466,2.608
58.382572889328,2.078
58.390663623809814,2.471
58.403663635253906,2.765
58.41166877746582,2.922
58.4241578578949,2.412
58.432159185409546,2.588
58.44428038597107,2.314
58.45228052139282,2.549
58.460336446762085,2.471
58.472408056259155,2.686
58.48140788078308,2.667
58.49340748786926,2.765
58.50146675109863,2.471
58.51409578323364,2.529
58.521604776382446,2.392
58.534820556640625,2.471
58.5428204536438,2.039
58.55082035064697,2.275
58.56282043457031,2.059
58.57082009315491,2.392
58.58382034301758,2.373
58.5918755531311,2.804
58.60396456718445,2.373
58.611969232559204,2.373
58.624478340148926,2.196
58.63256812095642,2.216
58.640567779541016,2.118
58.65356802940369,2.686
58.66569781303406,2.471
58.67376184463501,2.255
58.68176221847534,2.039
58.69376182556152,2.216
58.70276665687561,2.275
58.71449589729309,2.765
58.72305750846863,2.431
58.735145807266235,2.529
58.74314546585083,2.216
58.75520157814026,2.176
58.76329588890076,2.333
58.77645945549011,2.784
58.784465074539185,2.353
58.79695725440979,2.392
58.804961919784546,2.314
58.81301522254944,2.588
58.825523853302,2.412
58.833523988723755,2.706
58.845526456832886,2.451
58.85438656806946,2.588
58.86639475822449,2.333
58.87439465522766,2.294
58.88657188415527,2.353
58.89457297325134,2.627
58.90663695335388,2.490
58.91563701629639,2.706
58.92800807952881,2.353
58.936010122299194,2.275
58.944079637527466,2.294
58.95617985725403,2.549
58.96418046951294,2.373
58.976314544677734,2.588
58.98536157608032,2.510
58.997361183166504,2.647
59.005420446395874,2.333
59.01347064971924,2.294
59.02555751800537,2.020
59.03455853462219,2.314
59.04655885696411,2.255
59.05476188659668,2.627
59.06712532043457,2.333
59.07512307167053,2.333
59.08768606185913,2.353
59.09568762779236,2.784
59.10374426841736,2.196
59.115802526474,2.000
59.124131202697754,1.804
59.13613224029541,2.510
59.14419412612915,2.588
59.157318353652954,2.667
59.165318727493286,2.529
59.17731809616089,2.549
59.1853187084198,2.412
59.19337248802185,2.529
59.20648717880249,2.235
59.21448755264282,2.549
59.22699522972107,2.137
59.23504662513733,2.353
59.24710702896118,2.118
59.25511121749878,2.569
59.26717495918274,2.706
59.27622985839844,2.686
59.2873477935791,2.353
59.29579210281372,2.784
59.30885291099548,2.490
59.3169322013855,2.608
59.32512378692627,2.510
59.33712339401245,2.588
59.345123529434204,2.157
59.358123779296875,2.353
59.3661789894104,2.333
59.3782262802124,2.451
59.38622570037842,2.196
59.398226261138916,2.882
59.40723013877869,2.529
59.41922974586487,2.686
59.427316427230835,2.549
59.43936824798584,2.608
59.44736838340759,1.941
59.456459045410156,2.706
59.468522787094116,2.510
59.47603392601013,2.667
59.48854613304138,2.471
59.49715209007263,2.725
59.50921964645386,2.333
59.51721954345703,2.667
59.52550554275513,2.196
59.53758382797241,2.549
59.546586751937866,2.353
59.55858397483826,2.784
59.56658387184143,2.608
59.5787136554718,3.157
59.58676052093506,2.706
59.59976077079773,2.490
59.60776448249817,2.098
59.61576437950134,2.314
59.62837243080139,2.059
59.6364209651947,2.824
59.64842128753662,2.608
59.65642070770264,2.569
59.66942262649536,2.333
59.67742085456848,2.529
59.689422607421875,2.235
59.69748306274414,2.745
59.70562410354614,2.412
59.71862864494324,2.882
59.726139545440674,2.569
59.73819351196289,2.765
59.747246503829956,2.255
59.75924634933472,2.745
59.767247676849365,2.588
59.77935552597046,2.765
59.78740453720093,2.235
59.8004047870636,2.980
59.80840873718262,2.588
59.8204779624939,2.725
59.82898783683777,2.373
59.83698797225952,2.706
59.84898781776428,2.333
59.85698843002319,2.686
59.8699905872345,2.373
59.87798857688904,2.824
59.890241861343384,2.725
59.89829063415527,3.039
59.91029477119446,2.333
59.91929626464844,2.392
59.930866718292236,2.510
59.93898963928223,2.941
59.951993227005005,2.294
59.959991216659546,2.392
59.9679901599884,2.216
59.979989528656006,2.588
59.98898935317993,2.529
60.0010871887207,2.667
60.00913619995117,2.569
60.02173209190369,2.980
60.02924656867981,2.765
60.0373055934906,2.882
60.05042815208435,2.137
60.05842876434326,2.588
60.070515394210815,2.627
60.078563928604126,2.902
60.09056258201599,2.392
60.09962773323059,2.490
60.11175203323364,2.451
60.119813680648804,2.627
60.1283061504364,2.118
60.140413761138916,2.333
60.148478984832764,2.078
60.16047811508179,2.176
60.1684787273407,2.451
60.18147873878479,2.725
60.18961691856384,2.451
60.20161747932434,2.549
60.209670305252075,2.667
60.22217679023743,3.000
60.23024892807007,2.490
60.24231576919556,2.588
60.25082802772522,2.608
60.263434171676636,2.647
60.27159547805786,2.627
60.2831175327301,2.569
60.29211759567261,2.451
60.30011773109436,2.373
60.312288761138916,2.510
60.32028794288635,2.431
60.332802057266235,2.529
60.340871810913086,2.569
60.352949142456055,2.294
60.360947370529175,2.373
60.374024391174316,2.529
60.38202691078186,2.529
60.390026330947876,2.431
60.402026891708374,2.098
60.410030364990234,2.255
60.42253613471985,2.078
60.430540561676025,2.431
60.443591594696045,2.765
60.45164203643799,3.137
60.46369433403015,2.569
60.471744775772095,2.569
60.483744382858276,2.294
60.49288201332092,2.353
60.50496172904968,2.608
60.51296639442444,2.510
60.52096486091614,1.961
60.53322982788086,2.412
60.54123067855835,2.314
60.554229736328125,2.824
60.56229829788208,2.686
60.574296712875366,2.588
60.58229660987854,2.275
60.5903525352478,2.373
60.603352785110474,2.196
60.61135721206665,2.588
60.623955726623535,2.490
60.632004737854004,2.706
60.644004344940186,2.314
60.652058124542236,2.529
60.664154052734375,2.353
60.672154664993286,2.588
60.68122625350952,2.431
60.69329333305359,2.667
60.701292753219604,2.451
60.71329712867737,2.706
60.721867084503174,2.078
60.73387145996094,2.275
60.74187207221985,2.353
60.755006551742554,2.490
60.76308226585388,2.020
60.77515721321106,2.373
60.78372931480408,2.490
60.795812129974365,2.902
60.80381202697754,2.392
60.811816692352295,2.314
60.82432579994202,2.098
60.83232617378235,2.412
60.84432578086853,2.275
60.85332703590393,2.569
60.86532640457153,2.667
60.87332582473755,2.647
60.885411739349365,2.137
60.89346694946289,2.412
60.90246820449829,2.137
60.91447138786316,2.588
60.92197513580322,2.529
60.9350962638855,2.686
60.943095445632935,2.294
60.95509600639343,2.549
60.963155031204224,2.431
60.97621488571167,2.686
60.9842164516449,2.235
60.99632477760315,1.843
61.00488471984863,1.686
61.01588821411133,2.157
61.02490472793579,2.608
61.03290414810181,2.941
61.044904470443726,2.569
61.053996086120605,2.667
61.065996170043945,2.373
61.07399606704712,2.588
61.08604598045349,2.039
61.09411644935608,1.980
61.10311841964722,2.157
61.11512327194214,2.451
61.123194456100464,2.451
61.13526177406311,2.941
61.14326095581055,2.588
61.156261920928955,2.510
61.164321422576904,2.176
61.17642521858215,2.235
61.184426069259644,2.157
61.192426919937134,2.451
61.20542550086975,2.000
61.21352291107178,2.176
61.22603106498718,2.196
61.234031438827515,2.627
61.24659729003906,2.627
61.25465130805969,2.843
61.26665115356445,2.804
61.27465105056763,2.843
61.28690218925476,2.196
61.29498863220215,2.451
61.307992458343506,2.294
61.31599307060242,2.510
61.32407879829407,2.039
61.33613848686218,2.059
61.344186782836914,2.078
61.35718607902527,2.686
61.365187644958496,2.431
61.3771870136261,2.784
61.38518738746643,2.314
61.39738082885742,2.157
61.405449867248535,1.902
61.414454221725464,2.490
61.42596483230591,2.294
61.43496489524841,2.765
61.447020053863525,2.647
61.45512318611145,2.784
61.46712279319763,2.412
61.475123167037964,2.961
61.488182067871094,2.510
61.49573302268982,2.745
61.508737087249756,2.275
61.516823053359985,2.255
61.52843904495239,2.333
61.53744292259216,2.706
61.54546356201172,2.490
61.55752396583557,2.765
61.56558656692505,2.471
61.57758712768555,2.824
61.58566451072693,2.627
61.5986647605896,3.039
61.60672926902771,2.608
61.61479091644287,2.863
61.627302169799805,2.255
61.63530683517456,2.431
61.64786887168884,2.294
61.65606665611267,2.922
61.668065547943115,2.569
61.67606520652771,2.843
61.688069105148315,2.078
61.69712686538696,2.196
61.705179929733276,2.157
61.7171835899353,2.490
61.7296929359436,2.196
61.73786997795105,3.000
61.74592709541321,2.725
61.758437156677246,2.588
61.766005516052246,2.353
61.77856993675232,2.745
61.78657531738281,2.353
61.79864740371704,2.667
61.80769944190979,2.490
61.81970167160034,2.725
61.82826375961304,2.314
61.840317249298096,2.510
61.84832215309143,1.902
61.86101984977722,2.176
61.86907696723938,2.333
61.877076864242554,3.000
61.88915991783142,2.588
61.8972544670105,2.706
61.909258127212524,2.157
61.918314695358276,2.608
61.92988109588623,2.255
61.93887710571289,2.725
61.95087766647339,2.608
61.95894742012024,3.020
61.97100329399109,2.706
61.97900605201721,2.784
61.99200463294983,2.431
62.00005102157593,2.686
62.008153676986694,2.529
62.020153522491455,2.843
62.02820801734924,2.412
62.04125428199768,2.725
62.04929161071777,2.392
62.06129217147827,2.686
62.06929016113281,2.529
62.08137512207031,2.882
62.09045743942261,2.608
62.0984582901001,2.765
62.11046099662781,2.196
62.118462562561035,2.392
62.131014585494995,2.059
62.1390163898468,2.647
62.15109467506409,2.412
62.15918803215027,2.922
62.17218852043152,2.804
62.180187702178955,2.961
62.188246726989746,2.216
62.20030164718628,2.176
62.208298683166504,2.176
62.22129821777344,2.627
62.22880697250366,2.510
62.24180746078491,2.882
62.24980545043945,2.353
62.25780940055847,2.667
62.270312547683716,2.373
62.27887225151062,2.608
62.290478229522705,2.686
62.29898428916931,3.157
62.31098675727844,2.412
62.318986892700195,2.078
62.33149337768555,2.412
